date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:50:05	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.svg	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:05	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.eot	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.eot	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:05	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.woff	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.woff	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:06	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.ttf	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.ttf	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:06	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.svg	(from https://zenon.network/content/site/content/base/zenon/css-clean/extra.css)
21:50:07	1393/1393	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Mar%202019%2016:32:42%20GMT	https://zenon.network/favicon/apple-touch-icon.png	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/favicon/apple-touch-icon.png	(from https://zenon.network/quasar)
21:50:07	460/460	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Mar%202019%2016:32:42%20GMT	https://zenon.network/favicon/favicon-32x32.png	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/favicon/favicon-32x32.png	(from https://zenon.network/quasar)
21:50:08	324/324	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Mar%202019%2016:32:42%20GMT	https://zenon.network/favicon/favicon-16x16.png	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/favicon/favicon-16x16.png	(from https://zenon.network/quasar)
21:50:08	496/496	---M--	200	added ('OK')	text/html	date:Sat,%2002%20Mar%202019%2016:32:42%20GMT	https://zenon.network/favicon/site.webmanifest	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/favicon/site.html	(from https://zenon.network/quasar)
21:50:08	1137/1137	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2002%20Mar%202019%2016:32:42%20GMT	https://zenon.network/favicon/safari-pinned-tab.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/favicon/safari-pinned-tab.svg	(from https://zenon.network/quasar)
21:50:09	687/687	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2011%20May%202020%2019:47:08%20GMT	https://zenon.network/res/play.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/res/play.svg	(from https://zenon.network/quasar)
21:50:09	286797/286797	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Jul%202020%2013:14:52%20GMT	https://zenon.network/anims/medium/qsr/images/web027.jpg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/anims/medium/qsr/images/web027.jpg	(from https://zenon.network/quasar)
21:50:09	123052/123052	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2016:16:37%20GMT	https://zenon.network/portal	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/portal.html	(from https://zenon.network/quasar)
21:50:10	128033/128033	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2016:16:37%20GMT	https://zenon.network/incubator	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/incubator.html	(from https://zenon.network/quasar)
21:50:10	146268/146268	---MCZ	200	added ('OK')	text/html	date:Sun,%2001%20Aug%202021%2010:56:28%20GMT	https://zenon.network/tracker	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/tracker.html	(from https://zenon.network/quasar)
21:50:11	87574/87574	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Apr%202021%2016:16:37%20GMT	https://zenon.network/faq	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/zenon.network/faq.html	(from https://zenon.network/quasar)
21:50:11	10839/10839	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Apr%202020%2016:27:38%20GMT	https://cdn.zenon.network/res/bullet.png	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/res/bullet.png	(from https://cdn.zenon.network/content/site/content/base/zenon/css-clean/extra.css?v=2.6)
21:50:12	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://cdn.zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind.eot?qnd6ae	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind218a.eot	(from https://cdn.zenon.network/content/site/content/base/zenon/css-clean/extra.css?v=2.6)
21:50:12	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://cdn.zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind.ttf?qnd6ae	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind218a.ttf	(from https://cdn.zenon.network/content/site/content/base/zenon/css-clean/extra.css?v=2.6)
21:50:12	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://cdn.zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind.woff?qnd6ae	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind218a.woff	(from https://cdn.zenon.network/content/site/content/base/zenon/css-clean/extra.css?v=2.6)
21:50:13	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://cdn.zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind.svg?qnd6ae	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/content/site/content/base/zenon/css-clean/fonts/iconsmind218a.svg	(from https://cdn.zenon.network/content/site/content/base/zenon/css-clean/extra.css?v=2.6)
21:50:13	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://cdn.zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.ttf	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.ttf	(from https://cdn.zenon.network/content/site/content/base/zenon/css-clean/extra.css?v=2.6)
21:50:14	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://cdn.zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.woff	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.woff	(from https://cdn.zenon.network/content/site/content/base/zenon/css-clean/extra.css?v=2.6)
21:50:14	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://cdn.zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_icons/fonts/VC-Icons.svg	(from https://cdn.zenon.network/content/site/content/base/zenon/css-clean/extra.css?v=2.6)
21:50:14	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://cdn.zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.eot	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.eot	(from https://cdn.zenon.network/content/site/content/base/zenon/css-clean/extra.css?v=2.6)
21:50:15	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://cdn.zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.woff	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.woff	(from https://cdn.zenon.network/content/site/content/base/zenon/css-clean/extra.css?v=2.6)
21:50:15	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://cdn.zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.ttf	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.ttf	(from https://cdn.zenon.network/content/site/content/base/zenon/css-clean/extra.css?v=2.6)
21:50:15	370/370	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://cdn.zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.svg	C:/Users/Maykol%20Vega/Desktop/pruebotas/cere/cdn.zenon.network/content/site/content/base/zenon/css-clean/demo/zenon-product/wp-content/plugins/js_composer_zenon/assets/fonts/vc_grid/vc_grid_v1.svg	(from https://cdn.zenon.network/content/site/content/base/zenon/css-clean/extra.css?v=2.6)
21:50:16	227/227	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2002%20Mar%202019%2016:32:54%20GMT	https://cdn.zenon.network/robots.txt		(from https://cdn.zenon.network/content/site/content/base/zenon/css-clean/extra.css?v=2.6)
